"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M"
"310M400US33980","Morehead City, NC Micro Area","40","46","33","36","0","29","0","29","0","29","0","29","0","29","13","17","0","29","0","29","0","29","0","29","12","18","0","29","0","29","8","13","7","10","0","29","0","29","0","29","7","10","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29"
"310M400US34020","Morgan City, LA Micro Area","11","12","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","11","12","0","29","0","29","0","29","0","29","0","29","0","29","0","29","2","3","7","11","0","29","2","3","0","29","0","29","0","29"
"310M400US34060","Morgantown, WV Metro Area","6","8","3","5","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","3","5","0","27","0","27","0","27","3","7","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","3","7","0","27","0","27","0","27"
"310M400US34100","Morristown, TN Metro Area","150","190","102","118","0","29","47","64","11","19","0","29","0","29","0","29","0","29","0","29","44","55","0","29","0","29","0","29","0","29","0","29","48","74","24","39","0","29","0","29","0","29","0","29","0","29","24","39","0","29","0","29","0","29","0","29","0","29","0","29","0","29"
"310M400US34140","Moscow, ID Micro Area","10","16","7","12","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","7","12","0","25","0","25","0","25","0","25","3","8","0","25","0","25","0","25","0","25","0","25","0","25","1","4","0","25","0","25","2","5","0","25","0","25","0","25","0","25"
"310M400US34180","Moses Lake, WA Micro Area","59","53","23","23","0","28","0","28","0","28","0","28","4","9","0","28","0","28","0","28","0","28","19","22","0","28","0","28","0","28","0","28","36","41","0","28","0","28","0","28","0","28","9","17","17","33","0","28","10","13","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US34220","Moultrie, GA Micro Area","9","15","9","15","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","9","15","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US34260","Mountain Home, AR Micro Area","13","19","13","19","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","13","19","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25"
"310M400US34300","Mountain Home, ID Micro Area","132","94","73","59","0","22","0","22","0","22","0","22","0","22","35","43","26","41","0","22","12","20","0","22","0","22","0","22","0","22","0","22","59","84","0","22","25","39","13","19","0","22","0","22","5","8","0","22","0","22","16","27","0","22","0","22","0","22","0","22","0","22"
"310M400US34340","Mount Airy, NC Micro Area","104","91","44","50","0","29","0","29","0","29","7","15","0","29","0","29","0","29","0","29","0","29","37","48","0","29","0","29","0","29","0","29","60","69","0","29","0","29","23","40","0","29","0","29","0","29","0","29","28","44","0","29","9","16","0","29","0","29","0","29","0","29"
"310M400US34380","Mount Pleasant, MI Micro Area","8","12","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","8","12","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","8","12","0","23","0","23","0","23"
"310M400US34420","Mount Pleasant, TX Micro Area","12","18","12","18","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","12","18","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US34460","Mount Sterling, KY Micro Area","21","31","21","31","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","21","31","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US34500","Mount Vernon, IL Micro Area","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"310M400US34660","Murray, KY Micro Area","50","82","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","50","82","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","50","82","0","24","0","24","0","24","0","24","0","24"
"310M400US34540","Mount Vernon, OH Micro Area","12","20","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","12","20","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","12","20","0","27","0","27","0","27","0","27"
"310M400US34580","Mount Vernon-Anacortes, WA Metro Area","307","71","179","45","18","20","1","3","19","18","1","2","29","30","0","28","9","13","20","25","61","38","14","16","7","10","0","28","0","28","0","28","128","39","2","4","16","21","2","3","21","21","8","17","9","10","19","21","3","4","13","17","6","10","25","15","4","5","0","28","0","28"
"310M400US34620","Muncie, IN Metro Area","174","143","101","95","0","27","0","27","0","27","0","27","28","48","17","20","0","27","0","27","0","27","40","46","16","19","0","27","0","27","0","27","73","61","0","27","0","27","0","27","0","27","26","28","0","27","0","27","0","27","0","27","36","54","0","27","11","15","0","27","0","27"
"310M400US34700","Muscatine, IA Micro Area","11","20","11","20","0","20","0","20","0","20","0","20","0","20","11","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20"
"310M400US34740","Muskegon, MI Metro Area","21","23","12","16","0","23","8","12","0","23","0","23","0","23","0","23","0","23","0","23","4","10","0","23","0","23","0","23","0","23","0","23","9","16","0","23","0","23","0","23","0","23","0","23","9","16","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"310M400US34780","Muskogee, OK Micro Area","19","28","9","13","4","6","0","22","0","22","0","22","0","22","0","22","5","8","0","22","0","22","0","22","0","22","0","22","0","22","0","22","10","15","4","6","0","22","0","22","0","22","0","22","6","10","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22"
"310M400US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","217","152","169","143","0","27","0","27","0","27","0","27","51","75","0","27","74","84","0","27","0","27","33","51","11","18","0","27","0","27","0","27","48","52","0","27","0","27","27","31","0","27","0","27","0","27","0","27","0","27","11","19","10","13","0","27","0","27","0","27","0","27"
"310M400US34860","Nacogdoches, TX Micro Area","7","15","5","10","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","5","10","0","31","0","31","2","13","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","2","13","0","31","0","31","0","31"
"310M400US34900","Napa, CA Metro Area","272","96","103","65","0","29","0","29","15","20","0","29","0","29","8","14","0","29","0","29","27","42","19","20","27","30","7","11","0","29","0","29","169","74","14","20","0","29","0","29","15","20","20","23","0","29","0","29","26","31","58","53","0","29","25","23","0","29","11","14","0","29"
"310M400US34940","Naples-Immokalee-Marco Island, FL Metro Area","21","38","21","38","0","31","0","31","0","31","0","31","0","31","0","31","0","31","21","38","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31"
"310M400US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","957","215","412","151","16","22","47","44","34","23","9","16","7","13","98","80","70","87","26","26","13","24","48","39","44","44","0","29","0","29","0","29","545","142","59","39","70","48","49","50","14","20","24","32","17","21","0","29","0","29","164","85","91","74","18","20","27","36","12","19","0","29"
"310M400US35020","Natchez, MS-LA Micro Area","26","24","26","24","0","27","0","27","0","27","0","27","26","24","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27"
"310M400US35060","Natchitoches, LA Micro Area","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26"
"310M400US35100","New Bern, NC Metro Area","99","69","53","42","0","29","12","17","0","29","0","29","0","29","0","29","27","27","0","29","11","18","0","29","3","7","0","29","0","29","0","29","46","36","12","17","0","29","0","29","0","29","0","29","12","16","9","17","0","29","0","29","13","26","0","29","0","29","0","29","0","29"
"310M400US35140","Newberry, SC Micro Area","9","13","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","9","13","0","26","0","26","0","26","0","26","0","26","0","26","9","13","0","26","0","26","0","26","0","26","0","26","0","26","0","26"
"310M400US35220","New Castle, IN Micro Area","23","32","14","18","0","24","12","18","0","24","0","24","0","24","0","24","0","24","0","24","0","24","2","3","0","24","0","24","0","24","0","24","9","15","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","9","15","0","24","0","24","0","24","0","24","0","24"
"310M400US35260","New Castle, PA Micro Area","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US35300","New Haven-Milford, CT Metro Area","219","137","146","113","0","29","0","29","23","44","0","29","0","29","0","29","10","26","0","29","15","24","98","96","0","29","0","29","0","29","0","29","73","69","0","29","0","29","0","29","26","39","0","29","0","29","35","49","0","29","0","29","0","29","0","29","12","19","0","29","0","29"
"310M400US35380","New Orleans-Metairie, LA Metro Area","302","128","134","76","18","25","0","29","22","35","3","7","16","19","9","15","0","29","10","15","0","29","15","27","25","25","0","29","0","29","16","25","168","86","0","29","0","29","6","9","0","29","8","16","18","24","15","21","0","29","32","52","22","24","14","22","24","28","29","32","0","29"
"310M400US35420","New Philadelphia-Dover, OH Micro Area","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27"
"310M400US35440","Newport, OR Micro Area","109","44","33","25","0","25","0","25","16","15","0","25","0","25","1","2","0","25","0","25","12","11","0","25","4","7","0","25","0","25","0","25","76","30","16","15","15","14","20","28","0","25","3","6","0","25","0","25","12","11","0","25","5","9","0","25","0","25","5","9","0","25"
"310M400US35460","Newport, TN Micro Area","10","16","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","10","16","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","10","16","0","26","0","26"
"310M400US35500","Newton, IA Micro Area","56","57","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","56","57","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","30","44","0","20","26","39","0","20","0","20"
"310M400US35580","New Ulm, MN Micro Area","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"310M400US35620","New York-Newark-Jersey City, NY-NJ-PA Metro Area","8320","882","3601","516","245","149","164","70","212","95","167","76","140","63","261","126","437","187","417","163","520","170","636","170","181","70","102","56","39","33","80","55","4719","589","321","157","119","71","197","98","154","83","163","81","439","169","512","180","443","165","727","148","521","145","625","178","332","138","112","77","54","53"
"310M400US35660","Niles-Benton Harbor, MI Metro Area","38","36","17","19","0","23","0","23","0","23","0","23","0","23","0","23","0","23","2","5","3","6","12","18","0","23","0","23","0","23","0","23","21","31","0","23","20","31","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","1","4","0","23","0","23","0","23"
"310M400US35700","Nogales, AZ Micro Area","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26"
"310M400US35740","Norfolk, NE Micro Area","6","9","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","6","9","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","6","9","0","20","0","20"
"310M400US35820","North Platte, NE Micro Area","12","12","10","12","0","20","0","20","0","20","0","20","0","20","0","20","0","20","3","5","0","20","0","20","7","10","0","20","0","20","0","20","2","4","0","20","0","20","1","2","0","20","1","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20"
"310M400US35840","North Port-Sarasota-Bradenton, FL Metro Area","356","152","111","56","0","31","0","31","0","31","4","14","0","31","15","25","0","31","18","31","10","15","11","19","7","14","36","45","10","15","0","31","245","143","0","31","0","31","0","31","16","23","43","47","15","50","8","16","24","39","47","47","14","24","19","23","52","35","7","11","0","31"
